customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
1555-DJEQW,True,Female,False,True,True,70,True,True,Fiber optic,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),114.2,7723.9
1555-HAPSU,False,Female,False,True,True,71,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),23.9,1663.5
1557-EMYVT,False,Female,False,False,False,43,True,True,Fiber optic,1,1,1,1,1,1,Two year,False,Credit card (automatic),115.05,4895.1
1559-DTODC,False,Male,False,False,False,19,False,True,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),25.15,468.35
1561-BWHIN,False,Male,False,True,True,19,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.8,344.5
1563-IWQEX,False,Female,False,False,False,12,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.7,220.35
1564-HJUVY,False,Male,False,False,False,4,True,False,DSL,0,1,0,1,1,0,Month-to-month,True,Bank transfer (automatic),63.75,226.2
1564-NTYXF,True,Female,True,False,False,13,True,True,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,82.0,1127.2
1565-RHDJD,True,Female,False,False,True,4,True,True,Fiber optic,0,1,1,0,0,0,Month-to-month,False,Bank transfer (automatic),84.05,333.55
1567-DSCIC,True,Male,False,False,False,8,True,True,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Electronic check,94.0,773.65
1568-BEKZM,False,Male,True,True,False,70,True,True,DSL,1,1,1,1,1,1,Two year,False,Credit card (automatic),90.05,6333.4
1568-LJSZU,False,Male,False,True,True,68,True,True,DSL,1,1,1,1,1,1,Two year,True,Credit card (automatic),92.2,6392.85
1569-TTNYJ,True,Male,False,True,False,5,True,True,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,78.75,412.1
1571-SAVHK,True,Male,False,False,False,12,True,True,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Mailed check,99.95,1132.75
1573-LGXBA,False,Male,False,True,True,57,True,False,Fiber optic,0,1,1,0,1,1,One year,True,Credit card (automatic),97.55,5598.0
1574-DYCWE,False,Female,False,True,True,51,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.95,1028.75
1575-KRZZE,False,Female,False,False,False,4,True,False,DSL,1,1,0,0,0,0,Month-to-month,False,Electronic check,55.2,220.65
1576-PFZIW,False,Male,True,True,False,70,True,False,Fiber optic,1,1,1,0,1,1,Two year,False,Credit card (automatic),105.35,7511.9
1577-HKTFG,True,Female,False,True,False,30,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.65,655.85
1579-KLYDT,True,Male,False,False,False,7,True,True,Fiber optic,0,0,1,0,1,0,Month-to-month,True,Electronic check,90.45,593.45
1580-BMCMR,False,Male,True,False,False,19,True,False,Fiber optic,1,0,0,0,0,1,Month-to-month,True,Electronic check,87.3,1637.3
1582-RAFML,True,Male,False,False,False,1,True,True,DSL,0,1,0,1,0,0,Month-to-month,False,Mailed check,60.1,60.1
1583-IHQZE,True,Male,False,False,False,12,True,True,Fiber optic,0,1,1,1,1,1,Month-to-month,True,Mailed check,112.95,1384.75
1585-MQSSU,True,Male,False,False,False,17,True,False,DSL,0,0,0,1,0,0,Month-to-month,False,Mailed check,51.5,900.5
1587-FKLZB,True,Male,True,True,True,66,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Credit card (automatic),99.5,6822.15
1589-AGTLK,True,Male,False,False,False,3,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,45.35,141.5
1591-MQJTP,False,Male,True,True,False,51,True,True,Fiber optic,1,0,1,0,0,1,One year,True,Bank transfer (automatic),93.65,4839.15
1591-NFNLQ,True,Male,False,False,False,51,True,True,Fiber optic,0,0,1,0,0,0,Month-to-month,False,Credit card (automatic),80.0,4242.35
1591-XWLGB,False,Female,False,True,False,71,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.85,1379.6
1596-BBVTG,True,Male,False,False,False,35,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),75.35,2636.05
1596-OQSPS,False,Female,False,False,False,11,True,False,DSL,0,1,0,0,0,0,Month-to-month,False,Electronic check,51.1,531.15
1597-FZREH,True,Female,False,False,False,2,True,False,DSL,0,0,1,1,1,1,Month-to-month,False,Electronic check,76.4,160.8
1597-LHYNC,True,Female,True,False,False,26,True,True,Fiber optic,1,1,0,0,0,1,Month-to-month,True,Electronic check,95.0,2497.2
1599-EAHXY,False,Male,False,True,True,60,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),23.95,1506.4
1599-MMYRQ,False,Male,False,True,True,62,True,False,Fiber optic,1,1,0,0,0,0,One year,True,Credit card (automatic),81.45,4983.05
1600-DILPE,False,Female,False,False,False,12,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),45.0,524.35
1602-IJQQE,True,Female,False,False,False,4,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,75.35,338.1
1608-GMEWB,False,Male,True,False,False,45,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Bank transfer (automatic),93.9,4200.25
1612-EOHDH,True,Female,False,False,False,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,45.15,45.15
1614-JBEBI,False,Female,False,False,False,8,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.7,137.6
1618-CFHME,True,Female,False,False,False,2,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,75.9,143.35
1619-YWUBB,False,Female,False,True,False,68,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),24.95,1614.9
1621-YNCJH,False,Female,False,True,False,36,True,True,Fiber optic,1,1,1,1,0,1,Two year,True,Credit card (automatic),106.05,3834.4
1622-HSHSF,False,Female,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.55,19.55
1623-NLDOT,True,Female,False,True,False,42,False,True,DSL,0,1,0,1,0,0,One year,False,Mailed check,33.55,1445.3
1624-NALOJ,True,Male,True,False,False,5,True,True,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,89.8,502.6
1624-WOIWJ,True,Female,False,False,False,10,True,False,Fiber optic,1,0,0,0,1,0,Month-to-month,True,Mailed check,84.7,832.05
1625-JAIIY,True,Female,False,True,True,68,True,True,Fiber optic,0,0,0,0,1,0,One year,True,Electronic check,83.0,5685.8
1626-ERCMM,True,Male,True,True,False,20,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,94.55,1899.65
1627-AFWVJ,False,Female,False,False,False,29,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.4,554.25
1628-BIZYP,False,Male,False,False,False,1,True,False,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,85.0,85.0
1629-DQQVB,False,Female,False,False,False,14,True,False,DSL,1,0,0,0,0,0,Month-to-month,False,Bank transfer (automatic),50.1,709.5
1635-FJFCC,False,Female,False,False,False,5,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),44.05,202.15
1635-HDGFT,False,Female,False,False,True,19,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.5,398.55
1635-NZATJ,False,Male,True,True,False,71,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.45,1789.65
1636-NTNCO,False,Male,True,False,False,4,False,True,DSL,0,1,0,0,1,1,Month-to-month,True,Credit card (automatic),50.95,207.35
1640-PLFMP,False,Female,False,False,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.25,70.25
1641-BYBTK,False,Male,False,False,True,6,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.2,98.35
1641-RQDAY,False,Female,True,True,True,32,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,100.4,3217.65
1642-HMARX,False,Female,False,True,False,68,True,True,DSL,1,1,1,1,1,1,Two year,True,Electronic check,91.7,6424.7
1644-IRKSF,True,Female,False,True,True,33,True,False,Fiber optic,0,0,1,0,1,1,One year,True,Electronic check,93.8,3124.5
1645-EFCGT,True,Male,False,True,True,72,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.4,1363.25
1656-DRSMG,False,Female,False,False,False,63,True,True,Fiber optic,0,1,1,1,1,1,Month-to-month,True,Credit card (automatic),109.85,7002.95
1657-DYMBM,False,Male,False,True,False,53,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.9,1110.05
1658-BYGOY,True,Male,True,False,False,18,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,95.45,1752.55
1658-TJVOA,False,Female,True,False,False,6,True,False,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,74.1,450.9
1658-XUHBX,False,Female,True,True,True,59,True,True,Fiber optic,0,0,1,0,0,1,Month-to-month,True,Credit card (automatic),88.75,5348.65
1660-HSOOQ,True,Male,False,False,False,1,True,False,DSL,0,0,1,0,0,0,Month-to-month,True,Mailed check,49.65,49.65
1661-CZBAU,False,Male,False,False,False,48,True,True,DSL,1,0,0,1,0,1,One year,True,Bank transfer (automatic),70.95,3629.2
1663-MHLHE,False,Male,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.2,19.2
1666-JXLKU,False,Female,False,False,False,37,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,100.05,3810.55
1666-JZPZT,False,Male,False,False,False,27,True,True,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,49.0,1291.35
1670-SVOWZ,True,Female,False,True,True,14,True,False,Fiber optic,0,1,0,1,0,1,Month-to-month,True,Credit card (automatic),89.65,1208.35
1676-BZZYV,True,Male,False,True,True,55,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.5,1026.35
1676-MQAOA,False,Male,False,False,False,72,True,False,DSL,1,1,1,1,1,0,Two year,True,Bank transfer (automatic),75.1,5336.35
1678-FYZOW,True,Female,False,False,False,3,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,79.4,244.65
1679-JRFBR,False,Female,False,True,True,70,True,True,Fiber optic,1,1,1,0,1,1,One year,True,Credit card (automatic),108.15,7930.55
1680-VDCWW,False,Male,False,True,False,12,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.8,202.25
1682-VCOIO,False,Male,False,False,False,23,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.45,481.1
1684-FLBGS,False,Female,False,True,True,23,True,True,DSL,0,1,0,1,1,0,Month-to-month,True,Credit card (automatic),69.5,1652.1
1685-BQULA,False,Female,False,False,False,40,True,True,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Bank transfer (automatic),93.4,3756.4
1685-VAYJF,False,Male,False,False,False,11,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),45.2,492.0
1686-STUHN,False,Male,False,False,False,42,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.8,849.9
1689-MRZQR,True,Male,False,True,True,34,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,False,Electronic check,78.3,2564.3
1689-YQBYY,False,Female,False,False,True,12,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.6,893.0
1696-HXOWK,False,Female,False,True,False,71,True,True,Fiber optic,1,1,0,0,1,0,One year,False,Mailed check,95.65,6856.95
1696-MZVAU,False,Male,False,True,True,39,False,True,DSL,0,0,0,0,0,0,One year,True,Credit card (automatic),25.25,947.75
1697-BCSHV,False,Female,False,True,True,58,True,True,DSL,0,1,0,0,1,0,Month-to-month,True,Bank transfer (automatic),66.8,3970.4
1697-LYYYX,False,Female,False,True,True,61,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.1,1143.8
1697-NVVGY,False,Male,True,True,False,19,True,False,DSL,1,0,1,0,1,0,Month-to-month,False,Bank transfer (automatic),66.4,1286.05
1698-XFZCI,False,Male,False,False,False,61,True,True,Fiber optic,1,1,1,0,1,1,One year,True,Electronic check,107.75,6521.9
1699-HPSBG,True,Male,False,False,False,12,True,False,DSL,0,0,0,1,1,0,One year,True,Electronic check,59.8,727.8
1699-TLDLZ,False,Female,False,True,True,16,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.7,301.55
1699-UOTXU,False,Male,False,False,False,60,True,False,DSL,1,1,1,0,0,0,Two year,False,Electronic check,61.4,3638.25
1702-CCFNJ,False,Male,False,True,False,52,True,True,DSL,0,1,0,1,0,0,Month-to-month,False,Bank transfer (automatic),61.35,3169.55
1703-MGIAB,False,Female,False,False,False,17,True,True,DSL,0,0,1,1,1,0,Month-to-month,True,Mailed check,69.0,1108.0
1704-NRWYE,True,Female,True,False,False,9,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.85,751.65
1705-GUHPV,False,Female,False,False,False,63,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.2,1618.2
1707-HABPF,False,Female,True,False,False,46,True,False,Fiber optic,0,1,1,0,1,0,One year,True,Bank transfer (automatic),91.3,4126.35
1708-PBBOA,False,Female,False,False,False,42,False,True,DSL,1,1,1,1,0,1,One year,True,Electronic check,54.75,2348.45
1709-EJDOX,False,Female,False,True,True,47,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,948.9
1710-RCXUS,False,Male,False,True,False,51,True,True,Fiber optic,0,1,0,0,0,1,One year,True,Credit card (automatic),90.35,4614.55
1716-LSAMB,False,Male,False,True,True,45,True,False,DSL,1,0,0,1,0,0,Two year,False,Bank transfer (automatic),54.65,2553.7
1722-LDZJS,False,Male,False,True,True,53,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.2,1068.15
1723-HKXJQ,True,Male,False,False,False,42,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,101.75,4273.45
1724-BQUHA,True,Male,True,False,False,5,True,False,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,89.5,477.7
1724-IQWNM,False,Male,False,False,True,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.3,19.3
1725-IQNIY,True,Male,False,True,False,54,True,False,Fiber optic,1,1,1,1,1,1,Two year,False,Bank transfer (automatic),109.75,6110.2
1725-MIMXW,True,Male,False,False,True,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.45,19.45
1728-BQDMA,False,Female,False,False,False,2,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,44.45,82.7
1728-CXQBE,False,Male,True,True,False,64,True,True,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Electronic check,94.25,6081.4
1729-VLAZJ,False,Female,False,False,True,10,False,True,DSL,1,1,0,1,0,0,One year,False,Mailed check,40.25,411.45
